"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-1",2017-08-02,"14:20","CLADOCERA","Picripleuroxus",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","CLADOCERA","Pleuroxus",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","CLADOCERA","Scaphloberis",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","CLADOCERA","Sida",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","CLADOCERA","Simocephalus",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","HARPACTICOIDS","HARPACTICOIDS",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Americorophium",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Annelid",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Baby Clam",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Baby snail",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Clam",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Corophium spp.",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Cumacean",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Fish",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Fish eggs",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Gammarus spp.",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Insect larvae",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Isopod",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Larval Fish",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Mysids",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Shrimp",0,0,83,3.2,83,1.2
"LH-WAT-1",2017-08-02,"14:20","MACROZOOPLANKTON","Snail",0,0,83,3.2,83,1.2
