"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-SAV-1",2017-08-02,"14:53","CYCLOPOIDS","Paracyclops",4,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CYCLOPOIDS","Paracyclops poppei",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Acartia copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Acartia spp.",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Acartiella copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Acartiella sinensis",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Calanoid copepodid",2,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Diaptomus copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Diaptomus spp.",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Eurytemora affinis adult",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Eurytemora affinis copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Osphranticum copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Osphranticum labronectum",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Pseudodiaptomus forbesi adult",8,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Sinocalanus doerrii adult",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Sinocalanus doerrii copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Skistodiaptomus pallidus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Tortanus copepodid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CALANOIDS","Tortanus spp.",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Alona",5,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Alonella",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Bosmina",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Camptocercus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Ceriodaphnia",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Chydorus",50,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Daphnia",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Diaphanosoma",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Disparalona",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Dunhevedia",3,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Eurycercus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Graptoleberis",2,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Ilyocryptus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Kurzia",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Leydigia",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Macrothrix",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Moina",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Monospilus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Picripleuroxus",1,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Pleuroxus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Pseudochydorus",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Scaphloberis",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Sida",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","CLADOCERA","Simocephalus",1,1,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","HARPACTICOIDS","HARPACTICOIDS",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Americorophium",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Annelid",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Baby Clam",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Baby snail",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Clam",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Corophium spp.",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Cumacean",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Fish",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Fish eggs",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Gammarus spp.",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Insect larvae",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Isopod",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Larval Fish",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Mysids",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Shrimp",0,0,128,1,128,1
"LH-SAV-1",2017-08-02,"14:53","MACROZOOPLANKTON","Snail",0,0,128,1,128,1
