date,time,site,taxon,genus,density,type,volume_avg
3/12/2018,16:05,FI_WAT_2,Chlorella sp.,Chlorella,4754.536536,i,12.77003975
3/12/2018,16:05,FI_WAT_2,Drepanochloris nannoselene,Drepanochloris,250.2387651,i,2.258410511
3/12/2018,16:05,FI_WAT_2,Cryptomonas sp.,Cryptomonas,250.2387651,i,670.2330938
3/12/2018,16:05,FI_WAT_2,Plagioselmis cf. prolonga,Plagioselmis,1000.95506,i,130.7404094
3/12/2018,16:05,FI_WAT_2,Chroococcus microscopicus,Chroococcus,96842.40208,c,0.190903952
3/13/2018,14:35,DI-SAV-1,Cocconeis placentula,Cocconeis,459.9692533,i,657.3305837
3/13/2018,14:35,DI-SAV-1,cf. Cyclotella sp.,Cyclotella,459.9692533,i,64.19289387
3/13/2018,14:35,DI-SAV-1,Chlorella sp.,Chlorella,689.9538799,i,33.51029333
3/13/2018,14:35,DI-SAV-1,Rhodomonas lacustris,Rhodomonas,229.9846266,i,902.578807
3/13/2018,14:35,DI-SAV-1,Chroococcus microscopicus,Chroococcus,94063.7123,c,0.18
3/13/2018,14:35,DI-SAV-1,Snowella sp.,Snowella,229.9846266,c,0.381703185
3/13/2018,15:35,DI-WAT-1,Chlorella sp.,Chlorella,766.6154222,i,8.181223958
3/13/2018,15:35,DI-WAT-1,Plagioselmis nannoplanctica,Plagioselmis,255.5384741,i,538.6797979
3/13/2018,15:35,DI-WAT-1,Chroococcus microscopicus,Chroococcus,110903.6977,c,0.18
3/13/2018,16:45,DI-SAV-2,Cocconeis placentula,Cocconeis,191.6538555,i,896.724454
3/13/2018,16:45,DI-SAV-2,Geissleria decussis,Geissleria,191.6538555,i,385.3317215
3/13/2018,16:45,DI-SAV-2,Nitzschia sp.,Nitzschia,191.6538555,i,268.324
3/13/2018,16:45,DI-SAV-2,Chlorella sp.,Chlorella,766.6154222,i,11.49403061
3/13/2018,16:45,DI-SAV-2,cf. Chrysochromulina sp.,Chrysochromulina,191.6538555,i,26.52182638
3/13/2018,16:45,DI-SAV-2,Chroococcus microscopicus,Chroococcus,82027.85017,c,0.18
3/14/2018,16:40,DI-WAT-2,Encyonema sp.,Encyonema,255.5384741,i,373.4309799
3/14/2018,16:40,DI-WAT-2,Chlorella sp.,Chlorella,1788.769318,i,6.370620922
3/14/2018,16:40,DI-WAT-2,Chroococcus microscopicus,Chroococcus,111670.3132,c,0.18
4/10/2018,13:00,FI_SAV_2,Cyclotella sp.,Cyclotella,90.19004967,i,716.0893122
4/10/2018,13:00,FI_SAV_2,Nitzschia sp.,Nitzschia,90.19004967,i,205.091
4/10/2018,13:00,FI_SAV_2,cf. Chlorella sp.,Chlorella,4599.692533,i,11.49403061
4/10/2018,13:00,FI_SAV_2,Plagioselmis prolonga,Plagioselmis,90.19004967,i,112.8223509
4/10/2018,13:00,FI_SAV_2,Chroococcus microscopicus,Chroococcus,32017.46763,c,0.18
4/10/2018,13:15,FI_SAV_1,Epithemia turgida,Epithemia,135.2850745,i,1071.919393
4/10/2018,13:15,FI_SAV_1,Chlamydomonas sp.,Chlamydomonas,135.2850745,i,50.96496737
4/10/2018,13:15,FI_SAV_1,cf. Chlorella sp.,Chlorella,1623.420894,i,17.15727019
4/10/2018,13:15,FI_SAV_1,Plagioselmis nannoplanctica,Plagioselmis,270.570149,i,387.2051563
4/10/2018,13:15,FI_SAV_1,Chroococcus microscopicus,Chroococcus,55061.02532,c,0.18
4/10/2018,13:15,FI_SAV_1,Snowella sp.,Snowella,135.2850745,c,0.381703185
4/10/2018,13:15,FI_SAV_1,Trachelomonas sp.,Trachelomonas,135.2850745,i,87.67130493
4/10/2018,13:50,FI_WAT_1,Achnanthidium sp.,Achnanthidium,229.9846266,i,119.3482187
4/10/2018,13:50,FI_WAT_1,Nitzschia sp.,Nitzschia,229.9846266,i,177.2855
4/10/2018,13:50,FI_WAT_1,cf. Pseudostaurosira sp.,Pseudostaurosira,229.9846266,i,219.3426722
4/10/2018,13:50,FI_WAT_1,Chlamydomonas sp.,Chlamydomonas,459.9692533,i,82.27614771
4/10/2018,13:50,FI_WAT_1,Chlorella sp.,Chlorella,2299.846266,i,7.23822336
4/10/2018,13:50,FI_WAT_1,Plagioselmis nannoplanctica,Plagioselmis,229.9846266,i,337.3808479
4/10/2018,13:50,FI_WAT_1,Plagioselmis prolonga,Plagioselmis,459.9692533,i,59.92268766
4/10/2018,13:50,FI_WAT_1,Chroococcus microscopicus,Chroococcus,97973.45095,c,0.18
4/10/2018,14:15,FI-WAT-2,Cocconeis placentula,Cocconeis,219.0329778,i,804.6633007
4/10/2018,14:15,FI-WAT-2,cf. Cyclotella sp.,Cyclotella,109.5164889,i,91.13124272
4/10/2018,14:15,FI-WAT-2,Nitzschia sp.,Nitzschia,109.5164889,i,126.6325
4/10/2018,14:15,FI-WAT-2,Chlorella sp.,Chlorella,2409.362755,i,14.137155
4/10/2018,14:15,FI-WAT-2,cf. Chrysochromulina sp.,Chrysochromulina,109.5164889,i,26.52182638
4/10/2018,14:15,FI-WAT-2,cf. Kephyrion sp.,Kephyrion,109.5164889,i,40.14114263
4/10/2018,14:15,FI-WAT-2,Plagioselmis nannoplanctica,Plagioselmis,328.5494666,i,397.713513
4/10/2018,14:15,FI-WAT-2,Chroococcus microscopicus,Chroococcus,40740.13386,c,0.18
4/10/2018,14:15,FI-WAT-2,cf. Chroococcus sp.,Chroococcus,109.5164889,i,26.52182638
4/10/2018,14:43,LH-SAV-1,cf. Cyclotella sp.,Cyclotella,328.5494666,i,61.49034107
4/10/2018,14:43,LH-SAV-1,Chlorella sp.,Chlorella,2299.846266,i,14.137155
4/10/2018,14:43,LH-SAV-1,Scenedesmus sp.,Scenedesmus,328.5494666,c,1.95092739
4/10/2018,14:43,LH-SAV-1,Plagioselmis nannoplanctica,Plagioselmis,1642.747333,i,376.880059
4/10/2018,14:43,LH-SAV-1,Chroococcus microscopicus,Chroococcus,137662.2265,c,0.18
4/10/2018,15:13,LH-WAT-1,Cocconeis placentula,Cocconeis,383.3077111,i,1113.916708
4/10/2018,15:13,LH-WAT-1,Navicula sp.,Navicula,383.3077111,i,1145.649908
4/10/2018,15:13,LH-WAT-1,Chlorella sp.,Chlorella,1533.230844,i,11.49403061
4/10/2018,15:13,LH-WAT-1,Plagioselmis nannoplanctica,Plagioselmis,383.3077111,i,538.6797979
4/10/2018,15:13,LH-WAT-1,Rhodomonas lacustris,Rhodomonas,383.3077111,i,596.7410935
4/10/2018,15:13,LH-WAT-1,Chroococcus microscopicus,Chroococcus,153706.3921,c,0.18
4/10/2018,15:40,LH-SAV-2,Cocconeis placentula,Cocconeis,255.5384741,i,698.8859654
4/10/2018,15:40,LH-SAV-2,Nitzschia sp.,Nitzschia,255.5384741,i,139.638
4/10/2018,15:40,LH-SAV-2,cf. Chlorella sp.,Chlorella,766.6154222,i,15.59851795
4/10/2018,15:40,LH-SAV-2,cf. Chrysochromulina sp.,Chrysochromulina,255.5384741,i,15.18854045
4/10/2018,15:40,LH-SAV-2,Rhodomonas lacustris,Rhodomonas,511.0769481,i,596.7410935
4/10/2018,15:40,LH-SAV-2,Chroococcus microscopicus,Chroococcus,110392.6208,c,0.18
4/10/2018,15:52,LH-WAT-2,cf. Cyclotella sp.,Cyclotella,328.5494666,i,137.9283674
4/10/2018,15:52,LH-WAT-2,Chlorella sp.,Chlorella,328.5494666,i,11.49403061
4/10/2018,15:52,LH-WAT-2,cf. Oocystis sp.,Oocystis,328.5494666,c,15.18854045
4/10/2018,15:52,LH-WAT-2,cf. Kephyrion sp.,Kephyrion,328.5494666,i,32.97308144
4/10/2018,15:52,LH-WAT-2,Chroococcus microscopicus,Chroococcus,133391.0835,c,0.18
4/16/2018,18:39,DI_SAV_1,Cocconeis placentula,Cocconeis,1149.923133,i,658.3767331
4/16/2018,18:39,DI_SAV_1,Chlorella sp.,Chlorella,766.6154222,i,11.49403061
4/16/2018,18:39,DI_SAV_1,cf. Oocystis sp.,Oocystis,383.3077111,c,40.14114263
4/16/2018,18:39,DI_SAV_1,Chroococcus microscopicus,Chroococcus,151023.2382,c,0.18
4/16/2018,18:39,DI_SAV_1,Snowella sp.,Snowella,383.3077111,c,0.268082347
4/16/2018,19:15,DI_WAT_1,Chlorella sp.,Chlorella,1314.197867,i,18.81655331
4/16/2018,19:15,DI_WAT_1,Monoraphidium contortum,Monoraphidium,328.5494666,i,24.57246978
4/16/2018,19:15,DI_WAT_1,Chroococcus microscopicus,Chroococcus,147847.26,c,0.18
4/16/2018,19:15,DI_WAT_1,Snowella sp.,Snowella,328.5494666,c,0.268082347
4/17/2018,19:30,DI_SAV_2,Achnanthidium catenatum,Achnanthidium,657.0989333,i,150.5292849
4/17/2018,19:30,DI_SAV_2,cf. Cocconeis sp.,Cocconeis,328.5494666,i,180.6351418
4/17/2018,19:30,DI_SAV_2,cf. Cyclotella sp.,Cyclotella,328.5494666,i,240.8468558
4/17/2018,19:30,DI_SAV_2,Gomphonema parvulum,Gomphonema,328.5494666,i,303.7034303
4/17/2018,19:30,DI_SAV_2,Gomphonema sp.,Gomphonema,328.5494666,i,242.8194284
4/17/2018,19:30,DI_SAV_2,Chlorella sp.,Chlorella,1314.197867,i,11.49403061
4/17/2018,19:30,DI_SAV_2,Chroococcus microscopicus,Chroococcus,142261.9191,c,0.18
4/17/2018,19:45,DI_WAT_2,Planothidium sp.,Planothidium,328.5494666,i,124.3174287
4/17/2018,19:45,DI_WAT_2,Monoraphidium contortum,Monoraphidium,328.5494666,i,55.94962351
4/17/2018,19:45,DI_WAT_2,Chroococcus microscopicus,Chroococcus,152118.4031,c,0.18
4/17/2018,19:45,DI_WAT_2,Snowella sp.,Snowella,328.5494666,c,0.268082347
5/7/2018,8:30,DI_WAT_1,cf. Cyclotella sp.,Cyclotella,328.5494666,i,46.53323108
5/7/2018,8:30,DI_WAT_1,Chlamydomonas sp.,Chlamydomonas,328.5494666,i,141.0364471
5/7/2018,8:30,DI_WAT_1,Chlorella sp.,Chlorella,1314.197867,i,14.137155
5/7/2018,8:30,DI_WAT_1,Plagioselmis prolonga,Plagioselmis,328.5494666,i,76.35320336
5/7/2018,8:30,DI_WAT_1,Chroococcus microscopicus,Chroococcus,140619.1717,c,0.18
5/7/2018,8:50,DI_SAV_1,Achnanthidium minutissimum,Achnanthidium,328.5494666,i,105.7773353
5/7/2018,8:50,DI_SAV_1,Cocconeis placentula,Cocconeis,2628.395733,i,339.169198
5/7/2018,8:50,DI_SAV_1,Chlorella sp.,Chlorella,1642.747333,i,17.15727019
5/7/2018,8:50,DI_SAV_1,Scenedesmus sp.,Scenedesmus,328.5494666,c,6.993702938
5/7/2018,8:50,DI_SAV_1,cf. Chrysochromulina sp.,Chrysochromulina,328.5494666,i,11.49403061
5/7/2018,8:50,DI_SAV_1,Chroococcus microscopicus,Chroococcus,124848.7973,c,0.18
5/7/2018,8:50,DI_SAV_1,Chroococcus minutus,Chroococcus,1642.747333,i,57.90578688
5/7/2018,10:20,DI_SAV_2,Cocconeis placentula,Cocconeis,287.4807833,i,317.3320059
5/7/2018,10:20,DI_SAV_2,Chlorella sp.,Chlorella,574.9615666,i,7.23822336
5/7/2018,10:20,DI_SAV_2,cf. Ochromonas sp.,Ochromonas,287.4807833,i,199.2721009
5/7/2018,10:20,DI_SAV_2,Chroococcus microscopicus,Chroococcus,124766.66,c,0.18
5/7/2018,10:45,DI-WAT-2,Chlorella sp.,Chlorella,383.3077111,i,3.591360968
5/7/2018,10:45,DI-WAT-2,cf. Chrysochromulina sp.,Chrysochromulina,1149.923133,i,12.10821146
5/7/2018,10:45,DI-WAT-2,Plagioselmis prolonga,Plagioselmis,1149.923133,i,76.35320336
5/7/2018,10:45,DI-WAT-2,Chroococcus microscopicus,Chroococcus,167122.162,c,0.18
5/7/2018,11:45,FC-SAV-1,Achnanthidium sp.,Achnanthidium,383.3077111,i,57.26490252
5/7/2018,11:45,FC-SAV-1,Cocconeis placentula,Cocconeis,3449.7694,i,441.4892135
5/7/2018,11:45,FC-SAV-1,cf. Ankistrodesmus sp.,Ankistrodesmus,383.3077111,i,8.556513064
5/7/2018,11:45,FC-SAV-1,Chlorella sp.,Chlorella,2683.153978,i,4.849044165
5/7/2018,11:45,FC-SAV-1,Plagioselmis prolonga,Plagioselmis,383.3077111,i,76.35320336
5/7/2018,11:45,FC-SAV-1,Chroococcus microscopicus,Chroococcus,150256.6227,c,0.18
5/7/2018,11:45,FC-SAV-1,Chroococcus minimus,Chroococcus,383.3077111,c,3.591360968
5/7/2018,12:15,FC_WAT_1,Chlamydomonas sp.,Chlamydomonas,164.2747333,i,62.04430811
5/7/2018,12:15,FC_WAT_1,Chlorella sp.,Chlorella,5092.516733,i,4.849044165
5/7/2018,12:15,FC_WAT_1,Plagioselmis nannoplanctica,Plagioselmis,164.2747333,i,76.35320336
5/7/2018,12:15,FC_WAT_1,Chroococcus microscopicus,Chroococcus,60453.10186,c,0.18
5/7/2018,12:35,FC-SAV-2,cf. Chlorella sp.,Chlorella,1314.197867,i,9.202764307
5/7/2018,12:35,FC-SAV-2,Plagioselmis prolonga,Plagioselmis,328.5494666,i,68.96418368
5/7/2018,12:35,FC-SAV-2,Chroococcus microscopicus,Chroococcus,131748.3361,c,0.18
5/7/2018,13:05,FC_WAT_2,Achnanthidium sp.,Achnanthidium,164.2747333,i,90.31757091
5/7/2018,13:05,FC_WAT_2,Cocconeis placentula,Cocconeis,164.2747333,i,774.1506078
5/7/2018,13:05,FC_WAT_2,Chlamydomonas sp.,Chlamydomonas,164.2747333,i,75.53220117
5/7/2018,13:05,FC_WAT_2,Chlorella sp.,Chlorella,3449.7694,i,7.23822336
5/7/2018,13:05,FC_WAT_2,Cryptomonas sp.,Cryptomonas,164.2747333,i,1007.790656
5/7/2018,13:05,FC_WAT_2,Plagioselmis nannoplanctica,Plagioselmis,164.2747333,i,538.6797979
5/7/2018,13:05,FC_WAT_2,Plagioselmis prolonga,Plagioselmis,492.8242,i,102.6483117
5/7/2018,13:05,FC_WAT_2,Chroococcus microscopicus,Chroococcus,64888.51966,c,0.18
5/8/2018,11:33,LH-SAV-1,cf. Cyclotella sp.,Cyclotella,209.0769333,i,30.10585697
5/8/2018,11:33,LH-SAV-1,Cyclotella sp.,Cyclotella,209.0769333,i,137.9283674
5/8/2018,11:33,LH-SAV-1,Nitzschia sp.,Nitzschia,209.0769333,i,75.9795
5/8/2018,11:33,LH-SAV-1,Chlorella sp.,Chlorella,2299.846266,i,4.849044165
5/8/2018,11:33,LH-SAV-1,Plagioselmis nannoplanctica,Plagioselmis,627.2307999,i,366.7366502
5/8/2018,11:33,LH-SAV-1,Chroococcus microscopicus,Chroococcus,86557.85039,c,0.18
5/8/2018,12:45,LH-WAT-1,Chlorella sp.,Chlorella,2508.9232,i,6.370620922
5/8/2018,12:45,LH-WAT-1,Monoraphidium tortile,Monoraphidium,209.0769333,i,5.51349045
5/8/2018,12:45,LH-WAT-1,Plagioselmis nannoplanctica,Plagioselmis,418.1538666,i,326.0593429
5/8/2018,12:45,LH-WAT-1,Chroococcus microscopicus,Chroococcus,85094.31186,c,0.18
5/8/2018,13:23,LH-SAV-2,Cocconeis placentula,Cocconeis,229.9846266,i,499.9722675
5/8/2018,13:23,LH-SAV-2,cf. Cyclotella sp.,Cyclotella,229.9846266,i,380.4025667
5/8/2018,13:23,LH-SAV-2,Navicula sp.,Navicula,229.9846266,i,223.236673
5/8/2018,13:23,LH-SAV-2,Chlorella sp.,Chlorella,4139.72328,i,4.849044165
5/8/2018,13:23,LH-SAV-2,Plagioselmis nannoplanctica,Plagioselmis,229.9846266,i,538.6797979
5/8/2018,13:23,LH-SAV-2,Plagioselmis prolonga,Plagioselmis,229.9846266,i,45.97926404
5/8/2018,13:23,LH-SAV-2,Chroococcus microscopicus,Chroococcus,87394.15813,c,0.18
5/8/2018,13:40,LH-WAT-2,Cocconeis placentula,Cocconeis,511.0769481,i,928.9807294
5/8/2018,13:40,LH-WAT-2,Chlamydomonas sp.,Chlamydomonas,511.0769481,i,47.10500046
5/8/2018,13:40,LH-WAT-2,Chlorella sp.,Chlorella,2299.846266,i,11.49403061
5/8/2018,13:40,LH-WAT-2,cf. Chrysochromulina sp.,Chrysochromulina,255.5384741,i,26.52182638
5/8/2018,13:40,LH-WAT-2,cf. Kephyrion sp.,Kephyrion,255.5384741,i,81.98712143
5/8/2018,13:40,LH-WAT-2,Plagioselmis nannoplanctica,Plagioselmis,255.5384741,i,337.3808479
5/8/2018,13:40,LH-WAT-2,Plagioselmis prolonga,Plagioselmis,1022.153896,i,76.35320336
5/8/2018,13:40,LH-WAT-2,Chroococcus microscopicus,Chroococcus,97104.62014,c,0.18
5/8/2018,14:09,FI-SAV-2,Cocconeis placentula,Cocconeis,278.7692444,i,555.3310103
5/8/2018,14:09,FI-SAV-2,Chlamydomonas sp.,Chlamydomonas,139.3846222,i,87.67130493
5/8/2018,14:09,FI-SAV-2,cf. Chlorella sp.,Chlorella,2090.769333,i,9.202764307
5/8/2018,14:09,FI-SAV-2,Chroococcus microscopicus,Chroococcus,53244.92568,c,0.18
5/8/2018,14:21,FI_SAV_1,cf. Cyclotella sp.,Cyclotella,383.3077111,i,91.13124272
5/8/2018,14:21,FI_SAV_1,Chlorella sp.,Chlorella,6899.538799,i,11.49403061
5/8/2018,14:21,FI_SAV_1,Chroococcus microscopicus,Chroococcus,152939.7767,c,0.18
5/8/2018,14:25,FI-WAT-2,Gomphonema sp.,Gomphonema,229.9846266,i,117.1755332
5/8/2018,14:25,FI-WAT-2,Chlamydomonas sp.,Chlamydomonas,229.9846266,i,62.04430811
5/8/2018,14:25,FI-WAT-2,Chlorella sp.,Chlorella,1839.877013,i,6.370620922
5/8/2018,14:25,FI-WAT-2,Plagioselmis nannoplanctica,Plagioselmis,229.9846266,i,337.3808479
5/8/2018,14:25,FI-WAT-2,Plagioselmis prolonga,Plagioselmis,229.9846266,i,83.74222304
5/8/2018,14:25,FI-WAT-2,Chroococcus microscopicus,Chroococcus,95673.60469,c,0.18
5/8/2018,14:53,FI-WAT-1,Chlorella sp.,Chlorella,1341.576989,i,9.202764307
5/8/2018,14:53,FI-WAT-1,Chroococcus microscopicus,Chroococcus,76469.88836,c,0.18
6/5/2018,8:55,DI-SAV-1,Cocconeis placentula,Cocconeis,985.6483999,i,577.3873283
6/5/2018,8:55,DI-SAV-1,cf. Cyclotella sp.,Cyclotella,328.5494666,i,61.49034107
6/5/2018,8:55,DI-SAV-1,cf. Chlamydomonas sp.,Chlamydomonas,328.5494666,i,87.67130493
6/5/2018,8:55,DI-SAV-1,Chlorella sp.,Chlorella,3285.494666,i,9.202764307
6/5/2018,8:55,DI-SAV-1,Chroococcus microscopicus,Chroococcus,132405.4351,c,0.18
6/5/2018,9:40,DI-WAT-1,Cocconeis placentula,Cocconeis,287.4807833,i,331.9780985
6/5/2018,9:40,DI-WAT-1,Cyclotella sp.,Cyclotella,287.4807833,i,380.4025667
6/5/2018,9:40,DI-WAT-1,Nitzschia sp.,Nitzschia,287.4807833,i,126.6325
6/5/2018,9:40,DI-WAT-1,Chlorella sp.,Chlorella,3737.250183,i,7.23822336
6/5/2018,9:40,DI-WAT-1,Monoraphidium convolutum,Monoraphidium,287.4807833,i,17.57876685
6/5/2018,9:40,DI-WAT-1,cf. Plagioselmis prolonga,Plagioselmis,574.9615666,i,76.35320336
6/5/2018,9:40,DI-WAT-1,Chroococcus microscopicus,Chroococcus,125629.1023,c,0.18
6/5/2018,9:40,DI-WAT-1,Snowella sp.,Snowella,287.4807833,c,0.381703185
6/5/2018,10:15,DI-WAT-2,Chlorella sp.,Chlorella,5519.63104,i,6.370620922
6/5/2018,10:15,DI-WAT-2,Monoraphidium convolutum,Monoraphidium,1379.90776,i,22.8079434
6/5/2018,10:15,DI-WAT-2,Plagioselmis prolonga,Plagioselmis,919.9385066,i,91.57054172
6/5/2018,10:15,DI-WAT-2,Chroococcus microscopicus,Chroococcus,194107.0249,c,0.18
6/5/2018,10:26,FC_WAT_1,cf. Cyclotella sp.,Cyclotella,209.0769333,i,380.4025667
6/5/2018,10:26,FC_WAT_1,cf. Skeletonema sp.,Skeletonema,209.0769333,i,34.48209184
6/5/2018,10:26,FC_WAT_1,Chlamydomonas sp.,Chlamydomonas,209.0769333,i,87.67130493
6/5/2018,10:26,FC_WAT_1,Chlorella sp.,Chlorella,6272.307999,i,11.49403061
6/5/2018,10:26,FC_WAT_1,Drepanochloris nannoselene,Drepanochloris,209.0769333,i,3.212668474
6/5/2018,10:26,FC_WAT_1,Lagerheimia genevensis,Lagerheimia,209.0769333,i,15.18854045
6/5/2018,10:26,FC_WAT_1,Monoraphidium convolutum,Monoraphidium,209.0769333,i,17.57876685
6/5/2018,10:26,FC_WAT_1,cf. Chrysochromulina sp.,Chrysochromulina,209.0769333,i,32.97308144
6/5/2018,10:26,FC_WAT_1,Chroococcus microscopicus,Chroococcus,77358.46533,c,0.18
6/5/2018,10:26,FC_WAT_1,Snowella sp.,Snowella,209.0769333,c,0.381703185
6/5/2018,10:27,DI-SAV-2,Cocconeis placentula,Cocconeis,574.9615666,i,438.1716945
6/5/2018,10:27,DI-SAV-2,cf. Cyclotella sp.,Cyclotella,574.9615666,i,57.25312156
6/5/2018,10:27,DI-SAV-2,Navicula sp.,Navicula,287.4807833,i,211.5546706
6/5/2018,10:27,DI-SAV-2,Chlorella sp.,Chlorella,2012.365483,i,11.49403061
6/5/2018,10:27,DI-SAV-2,cf. Plagioselmis prolonga,Plagioselmis,287.4807833,i,68.96418368
6/5/2018,10:27,DI-SAV-2,Chroococcus microscopicus,Chroococcus,113267.4286,c,0.18
6/5/2018,11:45,FC_SAV_1,Cocconeis placentula,Cocconeis,209.0769333,i,770.6634429
6/5/2018,11:45,FC_SAV_1,Cyclotella sp.,Cyclotella,209.0769333,i,91.13124272
6/5/2018,11:45,FC_SAV_1,Chlorella sp.,Chlorella,3763.3848,i,6.370620922
6/5/2018,11:45,FC_SAV_1,Monoraphidium convolutum,Monoraphidium,418.1538666,i,17.57876685
6/5/2018,11:45,FC_SAV_1,Chroococcus microscopicus,Chroococcus,79449.23466,c,0.18
6/5/2018,11:45,FC_SAV_1,Merismopedia tenuissima,Merismopedia,209.0769333,c,6.859
6/5/2018,11:45,FC_SAV_1,Snowella sp.,Snowella,209.0769333,c,0.381703185
6/5/2018,12:21,FC_WAT_2,Cocconeis placentula,Cocconeis,255.5384741,i,567.7104457
6/5/2018,12:21,FC_WAT_2,cf. Cyclotella sp.,Cyclotella,766.6154222,i,129.8199236
6/5/2018,12:21,FC_WAT_2,Chlamydomonas sp.,Chlamydomonas,766.6154222,i,64.91048538
6/5/2018,12:21,FC_WAT_2,Chlorella sp.,Chlorella,7155.077273,i,11.49403061
6/5/2018,12:21,FC_WAT_2,Monoraphidium tortile,Monoraphidium,1277.69237,i,25.13952678
6/5/2018,12:21,FC_WAT_2,Plagioselmis nannoplanctica,Plagioselmis,255.5384741,i,337.3808479
6/5/2018,12:21,FC_WAT_2,Chroococcus microscopicus,Chroococcus,97615.69709,c,0.18
6/5/2018,12:41,FC_SAV_2,Cocconeis placentula,Cocconeis,242.0890807,i,770.6634429
6/5/2018,12:41,FC_SAV_2,Chlorella sp.,Chlorella,3873.425291,i,14.137155
6/5/2018,12:41,FC_SAV_2,Drepanochloris nannoselene,Drepanochloris,242.0890807,i,3.56256306
6/5/2018,12:41,FC_SAV_2,Monoraphidium tortile,Monoraphidium,726.267242,i,31.42427757
6/5/2018,12:41,FC_SAV_2,Chroococcus microscopicus,Chroococcus,91751.76158,c,0.18
6/5/2018,12:41,FC_SAV_2,cf. Chroococcus sp.,Chroococcus,1210.445403,c,57.90578688
