"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Camptocercus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Ceriodaphnia",1,1,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Chydorus",3,1,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Daphnia",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Diaphanosoma",1,1,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Disparalona",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Eurycercus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Graptoleberis",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Ilyocryptus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Kurzia",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Leydigia",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Macrothrix",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Moina",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Monospilus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Picripleuroxus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Pleuroxus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Scaphloberis",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Sida",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","CLADOCERA","Simocephalus",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","HARPACTICOIDS","HARPACTICOIDS",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Americorophium",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Annelid",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Baby Clam",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Baby snail",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Clam",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Corophium spp.",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Cumacean",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Fish",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Fish eggs",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Gammarus spp.",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Insect larvae",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Isopod",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Larval Fish",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Mysids",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Shrimp",0,0,69,4.5,69,1.1
"LH-WAT-2",2017-08-28,"14:00","MACROZOOPLANKTON","Snail",0,0,69,4.5,69,1.1
