"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Americorophium",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Annelid",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Baby Clam",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Baby snail",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Clam",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Corophium spp.",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Cumacean",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Fish",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Fish eggs",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Gammarus spp.",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Insect larvae",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Isopod",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Larval Fish",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Mysids",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Shrimp",0,0,48,48,50,NA
"DI-WAT-1",2017-09-27,"11:55","MACROZOOPLANKTON","Snail",0,0,48,48,50,NA
